x,y,z,p
73,29,14,nan
73,29,15,nan
73,29,16,nan
73,29,17,nan
73,29,18,nan
73,29,19,nan
73,29,20,nan
73,29,21,nan
73,29,22,nan
73,29,23,nan
73,29,24,nan
73,29,25,nan
73,29,26,nan
73,29,27,nan
73,29,28,nan
73,29,29,nan
73,29,30,nan
73,29,31,nan
73,29,32,nan
73,29,33,nan
73,29,34,nan
73,29,35,nan
73,29,36,nan
73,29,37,nan
73,29,38,nan
73,29,39,nan
73,29,40,nan
73,29,41,nan
73,29,42,nan
73,29,43,nan
73,29,44,nan
73,29,45,nan
73,29,46,nan
73,29,47,nan
73,29,48,nan
73,29,49,nan
73,29,50,nan
73,29,51,nan
73,29,52,nan
73,29,53,nan
73,29,54,nan
73,29,55,nan
73,29,56,nan
73,29,57,nan
73,29,58,nan
73,29,59,nan
73,29,60,nan
73,29,61,nan
73,29,62,nan
73,29,63,nan
73,29,64,nan
73,29,65,nan
73,29,66,nan
73,29,67,nan
73,29,68,nan
73,29,69,nan
73,29,70,nan
73,29,71,nan
73,29,72,nan
73,29,73,nan
73,29,74,nan
73,29,75,nan
73,29,76,nan
73,29,77,nan
73,29,78,nan
73,29,79,nan
73,29,80,nan
73,29,81,nan
73,29,82,nan
73,29,83,nan
73,29,84,nan
73,29,85,nan
73,29,86,nan
73,29,87,nan
73,29,88,nan
73,29,89,nan
73,29,90,nan
73,29,91,nan
73,29,92,nan
73,29,93,nan
73,29,94,nan
73,29,95,nan
73,29,96,nan
73,29,97,nan
73,29,98,nan
73,29,99,nan
73,30,0,nan
73,30,1,nan
73,30,2,nan
73,30,3,nan
73,30,4,nan
73,30,5,nan
73,30,6,nan
73,30,7,nan
73,30,8,nan
73,30,9,nan
73,30,10,nan
73,30,11,nan
73,30,12,nan
73,30,13,nan
73,30,14,nan
73,30,15,nan
73,30,16,nan
73,30,17,nan
73,30,18,nan
73,30,19,nan
73,30,20,nan
73,30,21,nan
73,30,22,nan
73,30,23,nan
73,30,24,nan
73,30,25,nan
73,30,26,nan
73,30,27,nan
73,30,28,nan
73,30,29,nan
73,30,30,nan
73,30,31,nan
73,30,32,nan
73,30,33,nan
73,30,34,nan
73,30,35,nan
73,30,36,nan
73,30,37,nan
73,30,38,nan
73,30,39,nan
73,30,40,nan
73,30,41,nan
73,30,42,nan
73,30,43,nan
73,30,44,nan
73,30,45,nan
73,30,46,nan
73,30,47,nan
73,30,48,nan
73,30,49,nan
73,30,50,nan
73,30,51,nan
73,30,52,nan
73,30,53,nan
73,30,54,nan
73,30,55,nan
73,30,56,nan
73,30,57,nan
73,30,58,nan
73,30,59,nan
73,30,60,nan
73,30,61,nan
73,30,62,nan
73,30,63,nan
73,30,64,nan
73,30,65,nan
73,30,66,nan
73,30,67,nan
73,30,68,nan
73,30,69,nan
73,30,70,nan
73,30,71,nan
73,30,72,nan
73,30,73,nan
73,30,74,nan
73,30,75,nan
73,30,76,nan
73,30,77,nan
73,30,78,nan
73,30,79,nan
73,30,80,nan
73,30,81,nan
73,30,82,nan
73,30,83,nan
73,30,84,nan
73,30,85,nan
73,30,86,nan
73,30,87,nan
73,30,88,nan
73,30,89,nan
73,30,90,nan
73,30,91,nan
73,30,92,nan
73,30,93,nan
73,30,94,nan
73,30,95,nan
73,30,96,nan
73,30,97,nan
73,30,98,nan
73,30,99,nan
73,31,0,nan
73,31,1,nan
73,31,2,nan
73,31,3,nan
73,31,4,nan
73,31,5,nan
73,31,6,nan
73,31,7,nan
73,31,8,nan
73,31,9,nan
73,31,10,nan
73,31,11,nan
73,31,12,nan
73,31,13,nan
73,31,14,nan
73,31,15,nan
73,31,16,nan
73,31,17,nan
73,31,18,nan
73,31,19,nan
73,31,20,nan
73,31,21,nan
73,31,22,nan
73,31,23,nan
73,31,24,nan
73,31,25,nan
73,31,26,nan
73,31,27,nan
73,31,28,nan
73,31,29,nan
73,31,30,nan
73,31,31,nan
73,31,32,nan
73,31,33,nan
73,31,34,nan
73,31,35,nan
73,31,36,nan
73,31,37,nan
73,31,38,nan
73,31,39,nan
73,31,40,nan
73,31,41,nan
73,31,42,nan
73,31,43,nan
73,31,44,nan
73,31,45,nan
73,31,46,nan
73,31,47,nan
73,31,48,nan
73,31,49,nan
73,31,50,nan
73,31,51,nan
73,31,52,nan
73,31,53,nan
73,31,54,nan
73,31,55,nan
73,31,56,nan
73,31,57,nan
73,31,58,nan
73,31,59,nan
73,31,60,nan
73,31,61,nan
73,31,62,nan
73,31,63,nan
73,31,64,nan
73,31,65,nan
73,31,66,nan
73,31,67,nan
73,31,68,nan
73,31,69,nan
73,31,70,nan
73,31,71,nan
73,31,72,nan
73,31,73,nan
73,31,74,nan
73,31,75,nan
73,31,76,nan
73,31,77,nan
73,31,78,nan
73,31,79,nan
73,31,80,nan
73,31,81,nan
73,31,82,nan
73,31,83,nan
73,31,84,nan
73,31,85,nan
73,31,86,nan
73,31,87,nan
73,31,88,nan
73,31,89,nan
73,31,90,nan
73,31,91,nan
73,31,92,nan
73,31,93,nan
73,31,94,nan
73,31,95,nan
73,31,96,nan
73,31,97,nan
73,31,98,nan
73,31,99,nan
73,32,0,nan
73,32,1,nan
73,32,2,nan
73,32,3,nan
73,32,4,nan
73,32,5,nan
73,32,6,nan
73,32,7,nan
73,32,8,nan
73,32,9,nan
73,32,10,nan
73,32,11,nan
73,32,12,nan
73,32,13,nan
73,32,14,nan
73,32,15,nan
73,32,16,nan
73,32,17,nan
73,32,18,nan
73,32,19,nan
73,32,20,nan
73,32,21,nan
73,32,22,nan
73,32,23,nan
73,32,24,nan
73,32,25,nan
73,32,26,nan
73,32,27,nan
73,32,28,nan
73,32,29,nan
73,32,30,nan
73,32,31,nan
73,32,32,nan
73,32,33,nan
73,32,34,nan
73,32,35,nan
73,32,36,nan
73,32,37,nan
73,32,38,nan
73,32,39,nan
73,32,40,nan
73,32,41,nan
73,32,42,nan
73,32,43,nan
73,32,44,nan
73,32,45,nan
73,32,46,nan
73,32,47,nan
73,32,48,nan
73,32,49,nan
73,32,50,nan
73,32,51,nan
73,32,52,nan
73,32,53,nan
73,32,54,nan
73,32,55,nan
73,32,56,nan
73,32,57,nan
73,32,58,nan
73,32,59,nan
73,32,60,nan
73,32,61,nan
73,32,62,nan
73,32,63,nan
73,32,64,nan
73,32,65,nan
73,32,66,nan
73,32,67,nan
73,32,68,nan
73,32,69,nan
73,32,70,nan
73,32,71,nan
73,32,72,nan
73,32,73,nan
73,32,74,nan
73,32,75,nan
73,32,76,nan
73,32,77,nan
73,32,78,nan
73,32,79,nan
73,32,80,nan
73,32,81,nan
73,32,82,nan
73,32,83,nan
73,32,84,nan
73,32,85,nan
73,32,86,nan
73,32,87,nan
73,32,88,nan
73,32,89,nan
73,32,90,nan
73,32,91,nan
73,32,92,nan
73,32,93,nan
73,32,94,nan
73,32,95,nan
73,32,96,nan
73,32,97,nan
73,32,98,nan
73,32,99,nan
73,33,0,nan
73,33,1,nan
73,33,2,nan
73,33,3,nan
73,33,4,nan
73,33,5,nan
73,33,6,nan
73,33,7,nan
73,33,8,nan
73,33,9,nan
73,33,10,nan
73,33,11,nan
73,33,12,nan
73,33,13,nan
73,33,14,nan
73,33,15,nan
73,33,16,nan
73,33,17,nan
73,33,18,nan
73,33,19,nan
73,33,20,nan
73,33,21,nan
73,33,22,nan
73,33,23,nan
73,33,24,nan
73,33,25,nan
73,33,26,nan
73,33,27,nan
73,33,28,nan
73,33,29,nan
73,33,30,nan
73,33,31,nan
73,33,32,nan
73,33,33,nan
73,33,34,nan
73,33,35,nan
73,33,36,nan
73,33,37,nan
73,33,38,nan
73,33,39,nan
73,33,40,nan
73,33,41,nan
73,33,42,nan
73,33,43,nan
73,33,44,nan
73,33,45,nan
73,33,46,nan
73,33,47,nan
73,33,48,nan
73,33,49,nan
73,33,50,nan
73,33,51,nan
73,33,52,nan
73,33,53,nan
73,33,54,nan
73,33,55,nan
73,33,56,nan
73,33,57,nan
73,33,58,nan
73,33,59,nan
73,33,60,nan
73,33,61,nan
73,33,62,nan
73,33,63,nan
73,33,64,nan
73,33,65,nan
73,33,66,nan
73,33,67,nan
73,33,68,nan
73,33,69,nan
73,33,70,nan
73,33,71,nan
73,33,72,nan
73,33,73,nan
73,33,74,nan
73,33,75,nan
73,33,76,nan
73,33,77,nan
73,33,78,nan
73,33,79,nan
73,33,80,nan
73,33,81,nan
73,33,82,nan
73,33,83,nan
73,33,84,nan
73,33,85,nan
73,33,86,nan
73,33,87,nan
73,33,88,nan
73,33,89,nan
73,33,90,nan
73,33,91,nan
73,33,92,nan
73,33,93,nan
73,33,94,nan
73,33,95,nan
73,33,96,nan
73,33,97,nan
73,33,98,nan
73,33,99,nan
73,34,0,nan
73,34,1,nan
73,34,2,nan
73,34,3,nan
73,34,4,nan
73,34,5,nan
73,34,6,nan
73,34,7,nan
73,34,8,nan
73,34,9,nan
73,34,10,nan
73,34,11,nan
73,34,12,nan
73,34,13,nan
73,34,14,nan
73,34,15,nan
73,34,16,nan
73,34,17,nan
73,34,18,nan
73,34,19,nan
73,34,20,nan
73,34,21,nan
73,34,22,nan
73,34,23,nan
73,34,24,nan
73,34,25,nan
73,34,26,nan
73,34,27,nan
73,34,28,nan
73,34,29,nan
73,34,30,nan
73,34,31,nan
73,34,32,nan
73,34,33,nan
73,34,34,nan
73,34,35,nan
73,34,36,nan
73,34,37,nan
73,34,38,nan
73,34,39,nan
73,34,40,nan
73,34,41,nan
73,34,42,nan
73,34,43,nan
73,34,44,nan
73,34,45,nan
73,34,46,nan
73,34,47,nan
73,34,48,nan
73,34,49,nan
73,34,50,nan
73,34,51,nan
73,34,52,nan
73,34,53,nan
73,34,54,nan
73,34,55,nan
73,34,56,nan
73,34,57,nan
73,34,58,nan
73,34,59,nan
73,34,60,nan
73,34,61,nan
73,34,62,nan
73,34,63,nan
73,34,64,nan
73,34,65,nan
73,34,66,nan
73,34,67,nan
73,34,68,nan
73,34,69,nan
73,34,70,nan
73,34,71,nan
73,34,72,nan
73,34,73,nan
73,34,74,nan
73,34,75,nan
73,34,76,nan
73,34,77,nan
73,34,78,nan
73,34,79,nan
73,34,80,nan
73,34,81,nan
73,34,82,nan
73,34,83,nan
73,34,84,nan
73,34,85,nan
73,34,86,nan
73,34,87,nan
73,34,88,nan
73,34,89,nan
73,34,90,nan
73,34,91,nan
73,34,92,nan
73,34,93,nan
73,34,94,nan
73,34,95,nan
73,34,96,nan
73,34,97,nan
73,34,98,nan
73,34,99,nan
73,35,0,nan
73,35,1,nan
73,35,2,nan
73,35,3,nan
73,35,4,nan
73,35,5,nan
73,35,6,nan
73,35,7,nan
73,35,8,nan
73,35,9,nan
73,35,10,nan
73,35,11,nan
73,35,12,nan
73,35,13,nan
73,35,14,nan
73,35,15,nan
73,35,16,nan
73,35,17,nan
73,35,18,nan
73,35,19,nan
73,35,20,nan
73,35,21,nan
73,35,22,nan
73,35,23,nan
73,35,24,nan
73,35,25,nan
73,35,26,nan
73,35,27,nan
73,35,28,nan
73,35,29,nan
73,35,30,nan
73,35,31,nan
73,35,32,nan
73,35,33,nan
73,35,34,nan
73,35,35,nan
73,35,36,nan
73,35,37,nan
73,35,38,nan
73,35,39,nan
73,35,40,nan
73,35,41,nan
73,35,42,nan
73,35,43,nan
73,35,44,nan
73,35,45,nan
73,35,46,nan
73,35,47,nan
73,35,48,nan
73,35,49,nan
73,35,50,nan
73,35,51,nan
73,35,52,nan
73,35,53,nan
73,35,54,nan
73,35,55,nan
73,35,56,nan
73,35,57,nan
73,35,58,nan
73,35,59,nan
73,35,60,nan
73,35,61,nan
73,35,62,nan
73,35,63,nan
73,35,64,nan
73,35,65,nan
73,35,66,nan
73,35,67,nan
73,35,68,nan
73,35,69,nan
73,35,70,nan
73,35,71,nan
73,35,72,nan
73,35,73,nan
73,35,74,nan
73,35,75,nan
73,35,76,nan
73,35,77,nan
73,35,78,nan
73,35,79,nan
73,35,80,nan
73,35,81,nan
73,35,82,nan
73,35,83,nan
73,35,84,nan
73,35,85,nan
73,35,86,nan
73,35,87,nan
73,35,88,nan
73,35,89,nan
73,35,90,nan
73,35,91,nan
73,35,92,nan
73,35,93,nan
73,35,94,nan
73,35,95,nan
73,35,96,nan
73,35,97,nan
73,35,98,nan
73,35,99,nan
73,36,0,nan
73,36,1,nan
73,36,2,nan
73,36,3,nan
73,36,4,nan
73,36,5,nan
73,36,6,nan
73,36,7,nan
73,36,8,nan
73,36,9,nan
73,36,10,nan
73,36,11,nan
73,36,12,nan
73,36,13,nan
73,36,14,nan
73,36,15,nan
73,36,16,nan
73,36,17,nan
73,36,18,nan
73,36,19,nan
73,36,20,nan
73,36,21,nan
73,36,22,nan
73,36,23,nan
73,36,24,nan
73,36,25,nan
73,36,26,nan
73,36,27,nan
73,36,28,nan
73,36,29,nan
73,36,30,nan
73,36,31,nan
73,36,32,nan
73,36,33,nan
73,36,34,nan
73,36,35,nan
73,36,36,nan
73,36,37,nan
73,36,38,nan
73,36,39,nan
73,36,40,nan
73,36,41,nan
73,36,42,nan
73,36,43,nan
73,36,44,nan
73,36,45,nan
73,36,46,nan
73,36,47,nan
73,36,48,nan
73,36,49,nan
73,36,50,nan
73,36,51,nan
73,36,52,nan
73,36,53,nan
73,36,54,nan
73,36,55,nan
73,36,56,nan
73,36,57,nan
73,36,58,nan
73,36,59,nan
73,36,60,nan
73,36,61,nan
73,36,62,nan
73,36,63,nan
73,36,64,nan
73,36,65,nan
73,36,66,nan
73,36,67,nan
73,36,68,nan
73,36,69,nan
73,36,70,nan
73,36,71,nan
73,36,72,nan
73,36,73,nan
73,36,74,nan
73,36,75,nan
73,36,76,nan
73,36,77,nan
73,36,78,nan
73,36,79,nan
73,36,80,nan
73,36,81,nan
73,36,82,nan
73,36,83,nan
73,36,84,nan
73,36,85,nan
73,36,86,nan
73,36,87,nan
73,36,88,nan
73,36,89,nan
73,36,90,nan
73,36,91,nan
73,36,92,nan
73,36,93,nan
73,36,94,nan
73,36,95,nan
73,36,96,nan
73,36,97,nan
73,36,98,nan
73,36,99,nan
73,37,0,nan
73,37,1,nan
73,37,2,nan
73,37,3,nan
73,37,4,nan
73,37,5,nan
73,37,6,nan
73,37,7,nan
73,37,8,nan
73,37,9,nan
73,37,10,nan
73,37,11,nan
73,37,12,nan
73,37,13,nan
73,37,14,nan
73,37,15,nan
73,37,16,nan
73,37,17,nan
73,37,18,nan
73,37,19,nan
73,37,20,nan
73,37,21,nan
73,37,22,nan
73,37,23,nan
73,37,24,nan
73,37,25,nan
73,37,26,nan
73,37,27,nan
73,37,28,nan
73,37,29,nan
73,37,30,nan
73,37,31,nan
73,37,32,nan
73,37,33,nan
73,37,34,nan
73,37,35,nan
73,37,36,nan
73,37,37,nan
73,37,38,nan
73,37,39,nan
73,37,40,nan
73,37,41,nan
73,37,42,nan
73,37,43,nan
73,37,44,nan
73,37,45,nan
73,37,46,nan
73,37,47,nan
73,37,48,nan
73,37,49,nan
73,37,50,nan
73,37,51,nan
73,37,52,nan
73,37,53,nan
73,37,54,nan
73,37,55,nan
73,37,56,nan
73,37,57,nan
73,37,58,nan
73,37,59,nan
73,37,60,nan
73,37,61,nan
73,37,62,nan
73,37,63,nan
73,37,64,nan
73,37,65,nan
73,37,66,nan
73,37,67,nan
73,37,68,nan
73,37,69,nan
73,37,70,nan
73,37,71,nan
73,37,72,nan
73,37,73,nan
73,37,74,nan
73,37,75,nan
73,37,76,nan
73,37,77,nan
73,37,78,nan
73,37,79,nan
73,37,80,nan
73,37,81,nan
73,37,82,nan
73,37,83,nan
73,37,84,nan
73,37,85,nan
73,37,86,nan
73,37,87,nan
73,37,88,nan
73,37,89,nan
73,37,90,nan
73,37,91,nan
73,37,92,nan
73,37,93,nan
73,37,94,nan
73,37,95,nan
73,37,96,nan
73,37,97,nan
73,37,98,nan
73,37,99,nan
73,38,0,nan
73,38,1,nan
73,38,2,nan
73,38,3,nan
73,38,4,nan
73,38,5,nan
73,38,6,nan
73,38,7,nan
73,38,8,nan
73,38,9,nan
73,38,10,nan
73,38,11,nan
73,38,12,nan
73,38,13,nan
73,38,14,nan
73,38,15,nan
73,38,16,nan
73,38,17,nan
73,38,18,nan
73,38,19,nan
73,38,20,nan
73,38,21,nan
73,38,22,nan
73,38,23,nan
73,38,24,nan
73,38,25,nan
73,38,26,nan
73,38,27,nan
73,38,28,nan
73,38,29,nan
73,38,30,nan
73,38,31,nan
73,38,32,nan
73,38,33,nan
73,38,34,nan
73,38,35,nan
73,38,36,nan
73,38,37,nan
73,38,38,nan
73,38,39,nan
73,38,40,nan
73,38,41,nan
73,38,42,nan
73,38,43,nan
73,38,44,nan
73,38,45,nan
73,38,46,nan
73,38,47,nan
73,38,48,nan
73,38,49,nan
73,38,50,nan
73,38,51,nan
73,38,52,nan
73,38,53,nan
73,38,54,nan
73,38,55,nan
73,38,56,nan
73,38,57,nan
73,38,58,nan
73,38,59,nan
73,38,60,nan
73,38,61,nan
73,38,62,nan
73,38,63,nan
73,38,64,nan
73,38,65,nan
73,38,66,nan
73,38,67,nan
73,38,68,nan
73,38,69,nan
73,38,70,nan
73,38,71,nan
73,38,72,nan
73,38,73,nan
73,38,74,nan
73,38,75,nan
73,38,76,nan
73,38,77,nan
73,38,78,nan
73,38,79,nan
73,38,80,nan
73,38,81,nan
73,38,82,nan
73,38,83,nan
73,38,84,nan
73,38,85,nan
73,38,86,nan
73,38,87,nan
73,38,88,nan
73,38,89,nan
73,38,90,nan
73,38,91,nan
73,38,92,nan
73,38,93,nan
73,38,94,nan
73,38,95,nan
73,38,96,nan
73,38,97,nan
73,38,98,nan
73,38,99,nan
73,39,0,nan
73,39,1,nan
73,39,2,nan
73,39,3,nan
73,39,4,nan
73,39,5,nan
73,39,6,nan
73,39,7,nan
73,39,8,nan
73,39,9,nan
73,39,10,nan
73,39,11,nan
73,39,12,nan
73,39,13,nan
73,39,14,nan
73,39,15,nan
73,39,16,nan
73,39,17,nan
73,39,18,nan
73,39,19,nan
73,39,20,nan
73,39,21,nan
73,39,22,nan
73,39,23,nan
73,39,24,nan
73,39,25,nan
73,39,26,nan
73,39,27,nan
73,39,28,nan
73,39,29,nan
73,39,30,nan
73,39,31,nan
73,39,32,nan
73,39,33,nan
73,39,34,nan
73,39,35,nan
73,39,36,nan
73,39,37,nan
73,39,38,nan
73,39,39,nan
73,39,40,nan
73,39,41,nan
73,39,42,nan
73,39,43,nan
73,39,44,nan
73,39,45,nan
73,39,46,nan
73,39,47,nan
73,39,48,nan
73,39,49,nan
73,39,50,nan
73,39,51,nan
73,39,52,nan
73,39,53,nan
73,39,54,nan
73,39,55,nan
73,39,56,nan
73,39,57,nan
73,39,58,nan
73,39,59,nan
73,39,60,nan
73,39,61,nan
73,39,62,nan
73,39,63,nan
73,39,64,nan
73,39,65,nan
73,39,66,nan
73,39,67,nan
73,39,68,nan
73,39,69,nan
73,39,70,nan
73,39,71,nan
73,39,72,nan
73,39,73,nan
73,39,74,nan
73,39,75,nan
73,39,76,nan
73,39,77,nan
73,39,78,nan
73,39,79,nan
73,39,80,nan
73,39,81,nan
73,39,82,nan
73,39,83,nan
73,39,84,nan
73,39,85,nan
73,39,86,nan
73,39,87,nan
73,39,88,nan
73,39,89,nan
73,39,90,nan
73,39,91,nan
73,39,92,nan
73,39,93,nan
73,39,94,nan
73,39,95,nan
73,39,96,nan
73,39,97,nan
73,39,98,nan
73,39,99,nan
73,40,0,nan
73,40,1,nan
73,40,2,nan
73,40,3,nan
73,40,4,nan
73,40,5,nan
73,40,6,nan
73,40,7,nan
73,40,8,nan
73,40,9,nan
73,40,10,nan
73,40,11,nan
73,40,12,nan
73,40,13,nan
73,40,14,nan
73,40,15,nan
73,40,16,nan
73,40,17,nan
73,40,18,nan
73,40,19,nan
73,40,20,nan
73,40,21,nan
73,40,22,nan
73,40,23,nan
73,40,24,nan
73,40,25,nan
73,40,26,nan
73,40,27,nan
73,40,28,nan
73,40,29,nan
73,40,30,nan
73,40,31,nan
73,40,32,nan
73,40,33,nan
73,40,34,nan
73,40,35,nan
73,40,36,nan
73,40,37,nan
73,40,38,nan
73,40,39,nan
73,40,40,nan
73,40,41,nan
73,40,42,nan
73,40,43,nan
73,40,44,nan
73,40,45,nan
73,40,46,nan
73,40,47,nan
73,40,48,nan
73,40,49,nan
73,40,50,nan
73,40,51,nan
73,40,52,nan
73,40,53,nan
73,40,54,nan
73,40,55,nan
73,40,56,nan
73,40,57,nan
73,40,58,nan
73,40,59,nan
73,40,60,nan
73,40,61,nan
73,40,62,nan
73,40,63,nan
73,40,64,nan
73,40,65,nan
73,40,66,nan
73,40,67,nan
73,40,68,nan
73,40,69,nan
73,40,70,nan
73,40,71,nan
73,40,72,nan
73,40,73,nan
73,40,74,nan
73,40,75,nan
73,40,76,nan
73,40,77,nan
73,40,78,nan
73,40,79,nan
73,40,80,nan
73,40,81,nan
73,40,82,nan
73,40,83,nan
73,40,84,nan
73,40,85,nan
73,40,86,nan
73,40,87,nan
73,40,88,nan
73,40,89,nan
73,40,90,nan
73,40,91,nan
73,40,92,nan
73,40,93,nan
73,40,94,nan
73,40,95,nan
73,40,96,nan
73,40,97,nan
73,40,98,nan
73,40,99,nan
73,41,0,nan
73,41,1,nan
73,41,2,nan
73,41,3,nan
73,41,4,nan
73,41,5,nan
73,41,6,nan
73,41,7,nan
73,41,8,nan
73,41,9,nan
73,41,10,nan
73,41,11,nan
73,41,12,nan
73,41,13,nan
73,41,14,nan
73,41,15,nan
73,41,16,nan
73,41,17,nan
73,41,18,nan
73,41,19,nan
73,41,20,nan
73,41,21,nan
73,41,22,nan
73,41,23,nan
73,41,24,nan
73,41,25,nan
73,41,26,nan
73,41,27,nan
73,41,28,nan
73,41,29,nan
73,41,30,nan
73,41,31,nan
73,41,32,nan
73,41,33,nan
73,41,34,nan
73,41,35,nan
73,41,36,nan
73,41,37,nan
73,41,38,nan
73,41,39,nan
73,41,40,nan
73,41,41,nan
73,41,42,nan
73,41,43,nan
73,41,44,nan
73,41,45,nan
73,41,46,nan
73,41,47,nan
73,41,48,nan
73,41,49,nan
73,41,50,nan
73,41,51,nan
73,41,52,nan
73,41,53,nan
73,41,54,nan
73,41,55,nan
73,41,56,nan
73,41,57,nan
73,41,58,nan
73,41,59,nan
73,41,60,nan
73,41,61,nan
73,41,62,nan
73,41,63,nan
73,41,64,nan
73,41,65,nan
73,41,66,nan
73,41,67,nan
73,41,68,nan
73,41,69,nan
73,41,70,nan
73,41,71,nan
73,41,72,nan
73,41,73,nan
73,41,74,nan
73,41,75,nan
73,41,76,nan
73,41,77,nan
73,41,78,nan
73,41,79,nan
73,41,80,nan
73,41,81,nan
73,41,82,nan
73,41,83,nan
73,41,84,nan
73,41,85,nan
73,41,86,nan
73,41,87,nan
73,41,88,nan
73,41,89,nan
73,41,90,nan
73,41,91,nan
73,41,92,nan
73,41,93,nan
73,41,94,nan
73,41,95,nan
73,41,96,nan
73,41,97,nan
73,41,98,nan
73,41,99,nan
73,42,0,nan
73,42,1,nan
73,42,2,nan
73,42,3,nan
73,42,4,nan
73,42,5,nan
73,42,6,nan
73,42,7,nan
73,42,8,nan
73,42,9,nan
73,42,10,nan
73,42,11,nan
73,42,12,nan
73,42,13,nan
73,42,14,nan
73,42,15,nan
73,42,16,nan
73,42,17,nan
73,42,18,nan
73,42,19,nan
73,42,20,nan
73,42,21,nan
73,42,22,nan
73,42,23,nan
73,42,24,nan
73,42,25,nan
73,42,26,nan
73,42,27,nan
73,42,28,nan
73,42,29,nan
73,42,30,nan
73,42,31,nan
73,42,32,nan
73,42,33,nan
73,42,34,nan
73,42,35,nan
73,42,36,nan
73,42,37,nan
73,42,38,nan
73,42,39,nan
73,42,40,nan
73,42,41,nan
73,42,42,nan
73,42,43,nan
73,42,44,nan
73,42,45,nan
73,42,46,nan
73,42,47,nan
73,42,48,nan
73,42,49,nan
73,42,50,nan
73,42,51,nan
73,42,52,nan
73,42,53,nan
73,42,54,nan
73,42,55,nan
73,42,56,nan
73,42,57,nan
73,42,58,nan
73,42,59,nan
73,42,60,nan
73,42,61,nan
73,42,62,nan
73,42,63,nan
73,42,64,nan
73,42,65,nan
73,42,66,nan
73,42,67,nan
73,42,68,nan
73,42,69,nan
73,42,70,nan
73,42,71,nan
73,42,72,nan
73,42,73,nan
73,42,74,nan
73,42,75,nan
73,42,76,nan
73,42,77,nan
73,42,78,nan
73,42,79,nan
73,42,80,nan
73,42,81,nan
73,42,82,nan
73,42,83,nan
73,42,84,nan
73,42,85,nan
73,42,86,nan
73,42,87,nan
73,42,88,nan
73,42,89,nan
73,42,90,nan
73,42,91,nan
73,42,92,nan
73,42,93,nan
73,42,94,nan
73,42,95,nan
73,42,96,nan
73,42,97,nan
73,42,98,nan
73,42,99,nan
73,43,0,nan
73,43,1,nan
73,43,2,nan
73,43,3,nan
73,43,4,nan
73,43,5,nan
73,43,6,nan
73,43,7,nan
73,43,8,nan
73,43,9,nan
73,43,10,nan
73,43,11,nan
73,43,12,nan
73,43,13,nan
73,43,14,nan
73,43,15,nan
73,43,16,nan
73,43,17,nan
73,43,18,nan
73,43,19,nan
73,43,20,nan
73,43,21,nan
73,43,22,nan
73,43,23,nan
73,43,24,nan
73,43,25,nan
73,43,26,nan
73,43,27,nan
73,43,28,nan
73,43,29,nan
73,43,30,nan
73,43,31,nan
73,43,32,nan
73,43,33,nan
73,43,34,nan
73,43,35,nan
73,43,36,nan
73,43,37,nan
73,43,38,nan
73,43,39,nan
73,43,40,nan
73,43,41,nan
73,43,42,nan
73,43,43,nan
73,43,44,nan
73,43,45,nan
73,43,46,nan
73,43,47,nan
73,43,48,nan
73,43,49,nan
73,43,50,nan
73,43,51,nan
73,43,52,nan
73,43,53,nan
73,43,54,nan
73,43,55,nan
73,43,56,nan
73,43,57,nan
73,43,58,nan
73,43,59,nan
73,43,60,nan
73,43,61,nan
73,43,62,nan
73,43,63,nan
73,43,64,nan
73,43,65,nan
73,43,66,nan
73,43,67,nan
73,43,68,nan
73,43,69,nan
73,43,70,nan
73,43,71,nan
73,43,72,nan
73,43,73,nan
73,43,74,nan
73,43,75,nan
73,43,76,nan
73,43,77,nan
73,43,78,nan
73,43,79,nan
73,43,80,nan
73,43,81,nan
73,43,82,nan
73,43,83,nan
73,43,84,nan
73,43,85,nan
73,43,86,nan
73,43,87,nan
73,43,88,nan
73,43,89,nan
73,43,90,nan
73,43,91,nan
73,43,92,nan
73,43,93,nan
73,43,94,nan
73,43,95,nan
73,43,96,nan
73,43,97,nan
73,43,98,nan
73,43,99,nan
73,44,0,nan
73,44,1,nan
73,44,2,nan
73,44,3,nan
73,44,4,nan
73,44,5,nan
73,44,6,nan
73,44,7,nan
73,44,8,nan
73,44,9,nan
73,44,10,nan
73,44,11,nan
73,44,12,nan
73,44,13,nan
73,44,14,nan
73,44,15,nan
73,44,16,nan
73,44,17,nan
73,44,18,nan
73,44,19,nan
73,44,20,nan
73,44,21,nan
73,44,22,nan
73,44,23,nan
73,44,24,nan
73,44,25,nan
73,44,26,nan
73,44,27,nan
73,44,28,nan
73,44,29,nan
73,44,30,nan
73,44,31,nan
73,44,32,nan
73,44,33,nan
73,44,34,nan
73,44,35,nan
73,44,36,nan
73,44,37,nan
73,44,38,nan
73,44,39,nan
73,44,40,nan
73,44,41,nan
73,44,42,nan
73,44,43,nan
73,44,44,nan
73,44,45,nan
73,44,46,nan
73,44,47,nan
73,44,48,nan
73,44,49,nan
73,44,50,nan
73,44,51,nan
73,44,52,nan
73,44,53,nan
73,44,54,nan
73,44,55,nan
73,44,56,nan
73,44,57,nan
73,44,58,nan
73,44,59,nan
73,44,60,nan
73,44,61,nan
73,44,62,nan
73,44,63,nan
73,44,64,nan
73,44,65,nan
73,44,66,nan
73,44,67,nan
